cluster	type	np	lnl	w1	w2
3172	TmiTsi	10	-11255.590967	0.09479	0.07603
3173	All	9	-24640.094721	0.16445	0.16445
3173	Tmi	10	-24626.280974	0.15463	0.37605
3173	Tsi	10	-24627.037255	0.15529	0.54477
3173	TmiTsi	10	-24633.501018	0.17945	0.12324
3174	All	9	-3860.531512	0.16313	0.16313
3174	Tmi	10	-3858.218109	0.15412	0.37028
3174	Tsi	10	-3859.637078	0.15812	0.38625
3174	TmiTsi	10	-3857.772387	0.14348	0.30478
3177	All	9	-3171.476567	0.13911	0.13911
3177	Tmi	10	-3167.907415	0.12562	0.41628
3177	Tsi	10	-3170.870537	0.13432	0.26010
3177	TmiTsi	10	-3171.439636	0.13707	0.15185
3178	All	9	-6396.177346	0.05555	0.05555
3178	Tmi	10	-6395.999447	0.05485	0.07060
3178	Tsi	10	-6394.157599	0.05337	0.14421
3178	TmiTsi	10	-6395.890384	0.05748	0.04758
318	All	9	-7071.450438	0.10420	0.10420
318	Tmi	10	-7063.378699	0.09586	0.39359
318	Tsi	10	-7064.168638	0.09651	0.41734
318	TmiTsi	10	-7069.661084	0.11172	0.06614
3180	All	9	-5402.552750	0.05132	0.05132
3180	Tmi	10	-5402.462422	0.05080	0.06155
3180	Tsi	10	-5402.531913	0.05116	0.06211
3180	TmiTsi	10	-5402.440798	0.05257	0.04570
3184	All	9	-2262.447852	0.07186	0.07186
3184	Tmi	10	-2262.424899	0.07141	0.08561
3184	Tsi	10	-2262.373048	0.07253	0.04784
3184	TmiTsi	10	-2262.395852	0.07354	0.06249
3185	All	9	-1950.793842	0.04912	0.04912
3185	Tmi	10	-1950.791548	0.04929	0.04604
3185	Tsi	10	-1950.785181	0.04853	0.07931
3185	TmiTsi	10	-1950.567878	0.04542	0.16321
3189	All	9	-2593.333327	0.06514	0.06514
3189	Tmi	10	-2590.754730	0.05961	0.22483
3189	Tsi	10	-2593.205250	0.06417	0.10235
3189	TmiTsi	10	-2592.826749	0.06999	0.04581
319	All	9	-2694.445190	0.15052	0.15052
319	Tmi	10	-2691.535196	0.13974	0.58438
319	Tsi	10	-2693.520495	0.14482	0.43484
319	TmiTsi	10	-2694.087794	0.15929	0.12065
3190	All	9	-3921.309235	0.44359	0.44359
3190	Tmi	10	-3919.799615	0.41757	0.88018
3190	Tsi	10	-3920.387334	0.42256	0.85008
3190	TmiTsi	10	-3919.899806	0.40798	0.83082
3194	All	9	-4098.913855	0.40563	0.40563
3194	Tmi	10	-4096.983894	0.38111	0.99497
3194	Tsi	10	-4088.154175	0.35546	999.00000
3194	TmiTsi	10	-4096.137521	0.46108	0.23330
3196	All	9	-4194.673309	0.16274	0.16274
3196	Tmi	10	-4193.658846	0.15653	0.29148
3196	Tsi	10	-4193.673326	0.15685	0.30347
3196	TmiTsi	10	-4194.654509	0.16115	0.17069
3198	All	9	-4043.668309	0.30682	0.30682
3198	Tmi	10	-4042.454364	0.29407	0.68765
3198	Tsi	10	-4043.446090	0.30246	0.50939
3198	TmiTsi	10	-4041.544553	0.26681	0.54041
3199	All	9	-3894.229445	0.04512	0.04512
3199	Tmi	10	-3894.163788	0.04548	0.03529
3199	Tsi	10	-3892.951692	0.04375	0.15584
3199	TmiTsi	10	-3894.196673	0.04450	0.04862
32	All	9	-4504.418708	0.06314	0.06314
32	Tmi	10	-4504.045631	0.06427	0.03475
32	Tsi	10	-4499.760754	0.05888	0.35096
32	TmiTsi	10	-4503.923161	0.06633	0.04599
320	All	9	-14881.847371	0.05749	0.05749
320	Tmi	10	-14878.124936	0.05524	0.11282
320	Tsi	10	-14875.218181	0.05506	0.22320
320	TmiTsi	10	-14880.872621	0.05991	0.04542
3200	All	9	-2808.673137	0.03634	0.03634
3200	Tmi	10	-2806.474048	0.03302	0.10858
3200	Tsi	10	-2808.573041	0.03581	0.05242
3200	TmiTsi	10	-2805.187006	0.03058	0.13849
3201	All	9	-4415.369414	0.08274	0.08274
3201	Tmi	10	-4406.398739	0.07418	0.67285
3201	Tsi	10	-4410.014190	0.07603	0.36530
3201	TmiTsi	10	-4415.226880	0.08023	0.09436
3203	All	9	-4163.346367	0.07458	0.07458
3203	Tmi	10	-4162.865412	0.07309	0.20524
3203	Tsi	10	-4163.201218	0.07341	0.09561
3203	TmiTsi	10	-4162.668968	0.07980	0.05407
3206	All	9	-4132.011880	0.04490	0.04490
3206	Tmi	10	-4130.338746	0.04251	0.11427
3206	Tsi	10	-4131.779809	0.04415	0.07100
3206	TmiTsi	10	-4131.232482	0.04851	0.03130
3208	All	9	-5354.551264	0.12160	0.12160
3208	Tmi	10	-5354.426704	0.12291	0.10151
3208	Tsi	10	-5353.447669	0.11902	0.95734
3208	TmiTsi	10	-5354.412946	0.11856	0.13856
3209	All	9	-1932.529976	0.07323	0.07323
3209	Tmi	10	-1931.538791	0.06961	0.23206
3209	Tsi	10	-1931.207555	0.06919	0.29710
3209	TmiTsi	10	-1928.208121	0.09218	0.01713
3210	All	9	-7000.578416	0.18706	0.18706
3210	Tmi	10	-6997.191922	0.17712	0.39407
3210	Tsi	10	-6998.049613	0.18050	0.56893
3210	TmiTsi	10	-7000.273430	0.18127	0.22263
3212	All	9	-1228.555292	0.26248	0.26248
3212	Tmi	10	-1228.119645	0.25144	0.54196
3212	Tsi	10	-1228.549643	0.26156	0.32964
3212	TmiTsi	10	-1227.258353	0.30595	0.12573
3214	All	9	-949.145545	0.06743	0.06743
3214	Tmi	10	-949.004122	0.06610	0.14990
3214	Tsi	10	-947.277605	0.06067	0.54610
3214	TmiTsi	10	-948.732938	0.06010	0.09724
3218	All	9	-7475.700515	0.17748	0.17748
3218	Tmi	10	-7471.954004	0.16882	0.41926
3218	Tsi	10	-7472.386767	0.17046	0.60250
3218	TmiTsi	10	-7474.735064	0.16859	0.24365
3219	All	9	-3778.635474	0.06700	0.06700
3219	Tmi	10	-3778.585280	0.06644	0.08250
3219	Tsi	10	-3775.952396	0.06294	0.28451
3219	TmiTsi	10	-3776.248498	0.05945	0.13986
3222	All	9	-5696.616660	0.02613	0.02613
3222	Tmi	10	-5696.109542	0.02547	0.04675
3222	Tsi	10	-5696.126869	0.02557	0.05281
3222	TmiTsi	10	-5696.570621	0.02571	0.02902
3223	All	9	-6550.231993	0.14564	0.14564
3223	Tmi	10	-6550.108815	0.14707	0.12419
3223	Tsi	10	-6549.612600	0.14846	0.08810
3223	TmiTsi	10	-6549.046662	0.13712	0.21515
3227	All	9	-4741.023863	0.08397	0.08397
3227	Tmi	10	-4740.932611	0.08317	0.10355
3227	Tsi	10	-4740.638693	0.08524	0.04295
3227	TmiTsi	10	-4740.304704	0.08898	0.06178
3228	All	9	-859.962265	0.22011	0.22011
3228	Tmi	10	-859.938436	0.21634	0.24760
3228	Tsi	10	-859.171748	0.19773	0.69691
3228	TmiTsi	10	-859.951651	0.22312	0.19920
3233	All	9	-9584.520373	0.04180	0.04180
3233	Tmi	10	-9578.012824	0.03902	0.13214
3233	Tsi	10	-9582.377810	0.04063	0.12308
3233	TmiTsi	10	-9581.681275	0.03795	0.06586
3237	All	9	-6651.988012	0.07325	0.07325
3237	Tmi	10	-6645.533194	0.06740	0.22991
3237	Tsi	10	-6646.554955	0.06915	0.38077
3237	TmiTsi	10	-6651.435492	0.07643	0.05769
3240	All	9	-2575.223518	0.21849	0.21849
3240	Tmi	10	-2575.186886	0.21672	0.24904
3240	Tsi	10	-2575.219044	0.21810	0.24801
3240	TmiTsi	10	-2575.193889	0.22180	0.19870
3241	All	9	-2319.096223	0.05500	0.05500
3241	Tmi	10	-2317.034721	0.05117	0.24073
3241	Tsi	10	-2318.816969	0.05380	0.09595
3241	TmiTsi	10	-2317.937747	0.06149	0.03036
3245	All	9	-5639.640458	0.14068	0.14068
3245	Tmi	10	-5639.632985	0.14030	0.14652
3245	Tsi	10	-5639.221511	0.13856	0.24207
3245	TmiTsi	10	-5639.633818	0.14140	0.13739
3246	All	9	-10232.696183	0.36911	0.36911
3246	Tmi	10	-10232.431448	0.36513	0.45232
3246	Tsi	10	-10232.430167	0.36563	0.49436
3246	TmiTsi	10	-10232.629064	0.37367	0.34779
3247	All	9	-1493.625988	0.02333	0.02333
3247	Tmi	10	-1492.266882	0.02048	0.10660
3247	Tsi	10	-1493.385087	0.02379	0.00010
3247	TmiTsi	10	-1493.622465	0.02357	0.02204
3248	All	9	-2742.781552	0.08576	0.08576
3248	Tmi	10	-2741.221690	0.08182	0.27043
3248	Tsi	10	-2742.665744	0.08482	0.15401
3248	TmiTsi	10	-2742.764679	0.08451	0.08953
3250	All	9	-1551.408023	0.08985	0.08985
3250	Tmi	10	-1551.142782	0.08787	0.28249
3250	Tsi	10	-1550.314188	0.08391	0.22793
3250	TmiTsi	10	-1550.964255	0.09672	0.05076
3251	All	9	-2454.470402	0.15430	0.15430
3251	Tmi	10	-2454.357232	0.15211	0.20330
3251	Tsi	10	-2454.079848	0.15085	0.34706
3251	TmiTsi	10	-2454.407473	0.15082	0.17527
3252	All	9	-2722.107181	0.07816	0.07816
3252	Tmi	10	-2714.097983	0.06787	1.27769
3252	Tsi	10	-2719.626234	0.07292	0.30633
3252	TmiTsi	10	-2720.502086	0.08866	0.04205
3253	All	9	-3634.962499	0.17164	0.17164
3253	Tmi	10	-3629.525183	0.15617	0.72346
3253	Tsi	10	-3634.448483	0.16706	0.28468
3253	TmiTsi	10	-3634.611778	0.16416	0.21355
3254	All	9	-5461.778638	0.03560	0.03560
3254	Tmi	10	-5459.237213	0.03373	0.11588
3254	Tsi	10	-5459.709769	0.03399	0.11040
3254	TmiTsi	10	-5461.529012	0.03705	0.02951
3255	All	9	-4195.308924	0.09837	0.09837
3255	Tmi	10	-4194.656144	0.10086	0.05049
3255	Tsi	10	-4193.498060	0.09404	0.25123
3255	TmiTsi	10	-4195.079351	0.09513	0.11806
3256	All	9	-10835.262695	0.04838	0.04838
3256	Tmi	10	-10834.517847	0.04736	0.07183
3256	Tsi	10	-10834.594503	0.04765	0.08452
3256	TmiTsi	10	-10834.819867	0.04997	0.03989
3257	All	9	-7114.136793	0.15019	0.15019
3257	Tmi	10	-7111.696659	0.14337	0.30124
3257	Tsi	10	-7100.567528	0.13590	12.79023
3257	TmiTsi	10	-7113.857983	0.15468	0.13125
3258	All	9	-3940.598054	0.23774	0.23774
3258	Tmi	10	-3938.738456	0.22633	0.48350
3258	Tsi	10	-3936.337751	0.22819	999.00000
3258	TmiTsi	10	-3940.548171	0.23393	0.26005
326	All	9	-2923.732166	0.29480	0.29480
326	Tmi	10	-2923.319910	0.28831	0.49390
326	Tsi	10	-2922.833068	0.30440	0.11402
326	TmiTsi	10	-2923.704622	0.29061	0.31288
3261	All	9	-6794.378437	0.07867	0.07867
3261	Tmi	10	-6792.300692	0.07561	0.17821
3261	Tsi	10	-6792.835724	0.07581	0.15134
3261	TmiTsi	10	-6794.255023	0.08036	0.07120
3262	All	9	-2696.580717	0.09255	0.09255
3262	Tmi	10	-2696.534081	0.09350	0.07730
3262	Tsi	10	-2695.785515	0.08884	0.20348
3262	TmiTsi	10	-2695.697568	0.08423	0.15295
3263	All	9	-2857.456883	0.09895	0.09895
3263	Tmi	10	-2848.692870	0.08602	0.94042
3263	Tsi	10	-2848.751453	0.08647	2.93910
3263	TmiTsi	10	-2856.972082	0.10599	0.07638
3268	All	9	-7874.068048	0.25861	0.25861
3268	Tmi	10	-7866.121198	0.23809	0.71153
3268	Tsi	10	-7872.631566	0.25150	0.58183
3268	TmiTsi	10	-7872.418443	0.24146	0.35589
3269	All	9	-4296.027093	0.11002	0.11002
3269	Tmi	10	-4290.646749	0.09997	0.36522
3269	Tsi	10	-4296.015979	0.11039	0.10163
3269	TmiTsi	10	-4295.750582	0.11385	0.08970
3273	All	9	-4387.413748	0.05694	0.05694
3273	Tmi	10	-4382.061076	0.05217	0.28755
3273	Tsi	10	-4383.918136	0.05326	0.29973
3273	TmiTsi	10	-4386.843286	0.06030	0.03952
3274	All	9	-6456.285921	0.04751	0.04751
3274	Tmi	10	-6450.261974	0.04365	0.16613
3274	Tsi	10	-6455.357343	0.04640	0.13229
3274	TmiTsi	10	-6455.087206	0.05086	0.03220
3275	All	9	-3270.900756	0.09276	0.09276
3275	Tmi	10	-3266.664175	0.08262	0.33045
3275	Tsi	10	-3268.864718	0.08694	0.49405
3275	TmiTsi	10	-3266.791661	0.11166	0.03368
3277	All	9	-6146.079418	0.24460	0.24460
3277	Tmi	10	-6144.108792	0.23535	0.51278
3277	Tsi	10	-6143.859992	0.23486	0.60045
3277	TmiTsi	10	-6143.163605	0.27099	0.14933
3280	All	9	-5347.793675	0.03383	0.03383
3280	Tmi	10	-5347.790463	0.03376	0.03535
3280	Tsi	10	-5347.420926	0.03331	0.07329
3280	TmiTsi	10	-5346.589160	0.03105	0.06043
3283	All	9	-7513.503581	0.36274	0.36274
3283	Tmi	10	-7510.866940	0.34610	0.68125
3283	Tsi	10	-7510.256987	0.34641	1.28858
3283	TmiTsi	10	-7513.498640	0.36135	0.36975
3287	All	9	-2366.678935	0.05929	0.05929
3287	Tmi	10	-2365.993117	0.05677	0.12758
3287	Tsi	10	-2365.270753	0.06129	0.00010
3287	TmiTsi	10	-2366.596387	0.06124	0.04816
3289	All	9	-1641.178085	0.17391	0.17391
3289	Tmi	10	-1639.671783	0.16027	0.50220
3289	Tsi	10	-1639.083740	0.15957	2.80224
3289	TmiTsi	10	-1641.000475	0.18194	0.13640
3290	All	9	-2232.235081	0.14302	0.14302
3290	Tmi	10	-2231.052216	0.13469	0.33007
3290	Tsi	10	-2231.816851	0.13860	0.27106
3290	TmiTsi	10	-2230.725047	0.12293	0.29002
3293	All	9	-4178.072551	0.04496	0.04496
3293	Tmi	10	-4176.278536	0.04258	0.12539
3293	Tsi	10	-4178.072204	0.04493	0.04595
3293	TmiTsi	10	-4178.013818	0.04585	0.03999
3294	All	9	-5119.313949	0.19561	0.19561
3294	Tmi	10	-5118.760453	0.19128	0.30726
3294	Tsi	10	-5116.731994	0.18711	0.94341
3294	TmiTsi	10	-5118.354446	0.18075	0.26596
3296	All	9	-22519.114116	0.33638	0.33638
3296	Tmi	10	-22515.062245	0.32598	0.54387
3296	Tsi	10	-22519.108832	0.33602	0.34362
3296	TmiTsi	10	-22518.394661	0.32796	0.38404
3297	All	9	-7207.223179	0.18366	0.18366
3297	Tmi	10	-7206.167043	0.17909	0.30756
3297	Tsi	10	-7200.284056	0.17161	0.71173
3297	TmiTsi	10	-7207.054247	0.18762	0.16388
3298	All	9	-945.064335	0.06617	0.06617
3298	Tmi	10	-944.779324	0.06361	0.13606
3298	Tsi	10	-945.064312	0.06620	0.06564
3298	TmiTsi	10	-943.737039	0.05590	0.21884
3299	All	9	-3915.320006	0.02498	0.02498
3299	Tmi	10	-3914.983250	0.02447	0.04400
3299	Tsi	10	-3915.215882	0.02473	0.03646
3299	TmiTsi	10	-3915.198591	0.02582	0.02099
3300	All	9	-5747.828853	0.03854	0.03854
3300	Tmi	10	-5747.828298	0.03857	0.03774
3300	Tsi	10	-5743.347877	0.03545	0.14427
3300	TmiTsi	10	-5747.710620	0.03960	0.03398
3301	All	9	-5129.641971	0.06826	0.06826
3301	Tmi	10	-5128.644520	0.06595	0.12086
3301	Tsi	10	-5129.461670	0.06746	0.09577
3301	TmiTsi	10	-5129.439326	0.06621	0.08119
3303	All	9	-2149.735974	0.08191	0.08191
3303	Tmi	10	-2149.734160	0.08203	0.07627
3303	Tsi	10	-2147.643312	0.07513	0.34507
3303	TmiTsi	10	-2149.392263	0.08763	0.05710
3304	All	9	-1735.364286	0.06670	0.06670
3304	Tmi	10	-1734.943750	0.07003	0.03448
3304	Tsi	10	-1733.065674	0.06066	999.00000
3304	TmiTsi	10	-1735.150602	0.07119	0.05159
3306	All	9	-1902.347155	0.11816	0.11816
3306	Tmi	10	-1900.314005	0.10633	0.33277
3306	Tsi	10	-1901.489993	0.11164	0.29221
3306	TmiTsi	10	-1901.451847	0.13244	0.06423
3307	All	9	-6569.200093	0.12277	0.12277
3307	Tmi	10	-6568.971829	0.12133	0.15874
3307	Tsi	10	-6568.970718	0.12417	0.09152
3307	TmiTsi	10	-6569.075663	0.12050	0.13672
3308	All	9	-1755.993654	0.12107	0.12107
3308	Tmi	10	-1755.962639	0.12241	0.10347
3308	Tsi	10	-1755.814366	0.11789	0.26640
3308	TmiTsi	10	-1753.178676	0.14610	0.04514
3309	All	9	-2508.058788	0.10203	0.10203
3309	Tmi	10	-2507.335329	0.09009	0.40867
3309	Tsi	10	-2503.600964	0.09353	0.90976
3309	TmiTsi	10	-2506.974720	0.09023	0.20906
331	All	9	-3173.086456	0.04787	0.04787
331	Tmi	10	-3171.992977	0.04517	0.10860
331	Tsi	10	-3172.209147	0.04596	0.13523
331	TmiTsi	10	-3173.024479	0.04901	0.04082
3310	All	9	-893.208199	0.02117	0.02117
3310	Tmi	10	-892.959405	0.02185	0.00010
3310	Tsi	10	-893.140374	0.02137	0.00010
3310	TmiTsi	10	-892.502423	0.01715	0.06056
3311	All	9	-3178.102154	0.01744	0.01744
3311	Tmi	10	-3178.102021	0.01743	0.01774
3311	Tsi	10	-3177.195726	0.01806	0.00010
3311	TmiTsi	10	-3177.491211	0.01561	0.02670
3314	All	9	-20920.274023	0.08251	0.08251
3314	Tmi	10	-20916.401866	0.07975	0.14206
3314	Tsi	10	-20918.167635	0.08084	0.15383
3314	TmiTsi	10	-20918.417591	0.08644	0.06448
3315	All	9	-2694.690214	0.06588	0.06588
3315	Tmi	10	-2694.477286	0.06454	0.09833
3315	Tsi	10	-2691.001995	0.05987	0.38430
3315	TmiTsi	10	-2692.817442	0.07438	0.03094
3316	All	9	-2251.376216	0.19089	0.19089
3316	Tmi	10	-2247.406200	0.16574	0.53500
3316	Tsi	10	-2249.404015	0.17955	999.00000
3316	TmiTsi	10	-2251.321087	0.19548	0.17149
3318	All	9	-2590.481224	0.01353	0.01353
3318	Tmi	10	-2590.326690	0.01316	0.02532
3318	Tsi	10	-2590.169846	0.01378	0.00010
3318	TmiTsi	10	-2590.230877	0.01267	0.02357
332	All	9	-1858.922639	0.09824	0.09824
332	Tmi	10	-1857.274497	0.08981	0.23501
332	Tsi	10	-1858.063429	0.09296	0.33160
332	TmiTsi	10	-1858.397063	0.10580	0.06423
3321	All	9	-3098.802178	0.25576	0.25576
3321	Tmi	10	-3098.631857	0.25192	0.37807
3321	Tsi	10	-3098.754846	0.25381	0.30276
3321	TmiTsi	10	-3098.655747	0.26393	0.22269
3322	All	9	-6501.660422	0.01412	0.01412
3322	Tmi	10	-6499.262558	0.01228	0.05906
3322	Tsi	10	-6500.168645	0.01283	0.05920
3322	TmiTsi	10	-6501.589297	0.01495	0.01251
3323	All	9	-4621.100694	0.05268	0.05268
3323	Tmi	10	-4621.097087	0.05279	0.05034
3323	Tsi	10	-4621.097836	0.05277	0.05023
3323	TmiTsi	10	-4619.622552	0.04756	0.07920
3326	All	9	-1564.329029	0.16562	0.16562
3326	Tmi	10	-1564.072443	0.16142	0.28003
3326	Tsi	10	-1563.061245	0.17095	0.00010
3326	TmiTsi	10	-1564.328508	0.16520	0.16823
3327	All	9	-3781.465836	0.12002	0.12002
3327	Tmi	10	-3776.382859	0.10916	0.52651
3327	Tsi	10	-3774.865552	0.10758	0.73102
3327	TmiTsi	10	-3780.427783	0.12945	0.07823
3329	All	9	-5682.498609	0.21129	0.21129
3329	Tmi	10	-5681.345478	0.20393	0.34882
3329	Tsi	10	-5682.483023	0.21055	0.22903
3329	TmiTsi	10	-5681.263664	0.22810	0.15347
333	All	9	-7081.442627	0.02731	0.02731
333	Tmi	10	-7079.255985	0.02608	0.07584
333	Tsi	10	-7081.375342	0.02712	0.03517
333	TmiTsi	10	-7080.952985	0.02614	0.03819
3330	All	9	-1563.252725	0.03045	0.03045
3330	Tmi	10	-1561.894567	0.02811	0.11367
3330	Tsi	10	-1562.901611	0.03109	0.00010
3330	TmiTsi	10	-1563.212262	0.03155	0.02632
3333	All	9	-2461.291675	0.12989	0.12989
3333	Tmi	10	-2460.839693	0.13294	0.06346
3333	Tsi	10	-2460.864620	0.12655	0.22256
3333	TmiTsi	10	-2461.289622	0.13041	0.12629
3334	All	9	-3316.858517	0.10441	0.10441
3334	Tmi	10	-3314.231619	0.09757	0.36405
3334	Tsi	10	-3315.255066	0.09964	0.37295
3334	TmiTsi	10	-3315.688843	0.11424	0.06841
3335	All	9	-1660.067963	0.10986	0.10986
3335	Tmi	10	-1660.067725	0.10977	0.11186
3335	Tsi	10	-1659.978434	0.10819	0.16164
3335	TmiTsi	10	-1660.049585	0.11177	0.10165
3336	All	9	-3207.730582	0.07709	0.07709
3336	Tmi	10	-3207.055360	0.07453	0.14433
3336	Tsi	10	-3205.496551	0.07270	0.26435
3336	TmiTsi	10	-3207.247613	0.08232	0.05163
3337	All	9	-3162.314776	0.04712	0.04712
3337	Tmi	10	-3159.626617	0.04385	0.23017
3337	Tsi	10	-3160.545483	0.04459	0.17095
3337	TmiTsi	10	-3161.671233	0.04372	0.07321
3338	All	9	-5710.834160	0.16891	0.16891
3338	Tmi	10	-5703.756379	0.15367	0.62707
3338	Tsi	10	-5706.894556	0.15860	0.53702
3338	TmiTsi	10	-5710.834106	0.16884	0.16930
3339	All	9	-20599.811237	0.21876	0.21876
3339	Tmi	10	-20594.183523	0.21093	0.39832
3339	Tsi	10	-20591.233009	0.21046	0.64032
3339	TmiTsi	10	-20599.539437	0.21509	0.23566
334	All	9	-2490.473013	0.02928	0.02928
334	Tmi	10	-2486.950256	0.02604	0.19669
334	Tsi	10	-2489.386010	0.02778	0.11842
334	TmiTsi	10	-2488.283959	0.02458	0.08722
3341	All	9	-3857.217097	0.11716	0.11716
3341	Tmi	10	-3853.849435	0.10974	0.44990
3341	Tsi	10	-3853.390313	0.10915	0.71587
3341	TmiTsi	10	-3857.158332	0.11472	0.12722
3342	All	9	-3980.812071	0.15611	0.15611
3342	Tmi	10	-3980.810196	0.15590	0.16079
3342	Tsi	10	-3980.518928	0.15391	0.29750
3342	TmiTsi	10	-3979.225645	0.17170	0.10270
3343	All	9	-6340.830350	0.10098	0.10098
3343	Tmi	10	-6339.332632	0.09686	0.19720
3343	Tsi	10	-6340.743365	0.10181	0.07902
3343	TmiTsi	10	-6336.509639	0.08115	0.22320
3345	All	9	-1806.821009	0.11021	0.11021
3345	Tmi	10	-1805.405440	0.10334	0.29853
3345	Tsi	10	-1806.530718	0.11334	0.04246
3345	TmiTsi	10	-1806.797263	0.11220	0.10286
3347	All	9	-5160.522692	0.01390	0.01390
3347	Tmi	10	-5159.954211	0.01336	0.03367
3347	Tsi	10	-5160.441773	0.01374	0.02166
3347	TmiTsi	10	-5160.518074	0.01380	0.01456
3348	All	9	-4855.028038	0.09567	0.09567
3348	Tmi	10	-4849.119518	0.08787	0.37167
3348	Tsi	10	-4851.134558	0.09102	0.58470
3348	TmiTsi	10	-4854.825816	0.09860	0.08082
3349	All	9	-3278.216425	0.12142	0.12142
3349	Tmi	10	-3277.691343	0.12500	0.06886
3349	Tsi	10	-3278.042644	0.12371	0.07964
3349	TmiTsi	10	-3277.151876	0.13518	0.07835
3355	All	9	-4397.575109	0.13383	0.13383
3355	Tmi	10	-4395.277473	0.12647	0.30880
3355	Tsi	10	-4395.841463	0.12776	0.32191
3355	TmiTsi	10	-4397.511478	0.13136	0.14440
3357	All	9	-2395.927117	0.15085	0.15085
3357	Tmi	10	-2395.926715	0.15094	0.14690
3357	Tsi	10	-2395.610381	0.14769	0.27155
3357	TmiTsi	10	-2395.819948	0.15548	0.12018
3362	All	9	-7805.926196	0.14942	0.14942
3362	Tmi	10	-7805.757398	0.14783	0.18065
3362	Tsi	10	-7803.175600	0.14348	0.33185
3362	TmiTsi	10	-7805.710520	0.15296	0.13317
3363	All	9	-2724.400100	0.13268	0.13268
3363	Tmi	10	-2723.901144	0.12934	0.23549
3363	Tsi	10	-2725.007139	0.12902	5.13228
3363	TmiTsi	10	-2724.391010	0.13385	0.12754
3364	All	9	-19588.846167	0.17407	0.17407
3364	Tmi	10	-19573.576926	0.16032	0.46338
3364	Tsi	10	-19583.818076	0.16693	0.36567
3364	TmiTsi	10	-19588.147427	0.17938	0.15259
3365	All	9	-25246.139721	0.13933	0.13933
3365	Tmi	10	-25243.694642	0.13665	0.20598
3365	Tsi	10	-25245.542104	0.13823	0.19714
3365	TmiTsi	10	-25245.636884	0.13642	0.15301
3366	All	9	-6731.593892	0.14944	0.14944
3366	Tmi	10	-6729.988183	0.14516	0.30626
3366	Tsi	10	-6730.620332	0.14661	0.31620
3366	TmiTsi	10	-6731.224017	0.14407	0.17432
3367	All	9	-1991.156823	0.17203	0.17203
3367	Tmi	10	-1990.031265	0.16294	0.52788
3367	Tsi	10	-1990.928785	0.16757	0.25934
3367	TmiTsi	10	-1991.131324	0.17512	0.15974
3368	All	9	-3918.930380	0.07994	0.07994
3368	Tmi	10	-3918.132912	0.07683	0.13680
3368	Tsi	10	-3917.946322	0.07743	0.24985
3368	TmiTsi	10	-3917.961047	0.08618	0.05019
337	All	9	-1994.784461	0.08475	0.08475
337	Tmi	10	-1993.099374	0.08047	0.38733
337	Tsi	10	-1993.084388	0.07918	0.27577
337	TmiTsi	10	-1994.205706	0.09131	0.05237
3374	All	9	-2776.605763	0.06150	0.06150
3374	Tmi	10	-2776.560608	0.06081	0.07289
3374	Tsi	10	-2776.490806	0.06223	0.03635
3374	TmiTsi	10	-2776.197329	0.06523	0.04482
3379	All	9	-9396.353720	0.07296	0.07296
3379	Tmi	10	-9391.619643	0.06925	0.20491
3379	Tsi	10	-9396.038882	0.07211	0.10099
3379	TmiTsi	10	-9395.839131	0.07004	0.08633
3382	All	9	-7070.150411	0.11167	0.11167
3382	Tmi	10	-7069.022990	0.10858	0.18725
3382	Tsi	10	-7069.853145	0.11291	0.07419
3382	TmiTsi	10	-7070.125050	0.11066	0.11676
3383	All	9	-4044.913973	0.09401	0.09401
3383	Tmi	10	-4044.336065	0.09162	0.17284
3383	Tsi	10	-4044.712503	0.09252	0.12612
3383	TmiTsi	10	-4044.688160	0.09018	0.10932
3385	All	9	-3673.663949	0.10825	0.10825
3385	Tmi	10	-3673.643434	0.10878	0.09554
3385	Tsi	10	-3672.444955	0.11188	0.03670
3385	TmiTsi	10	-3668.221644	0.12892	0.04150
3387	All	9	-2914.229126	0.04388	0.04388
3387	Tmi	10	-2912.439262	0.04037	0.11779
3387	Tsi	10	-2913.507414	0.04227	0.12436
3387	TmiTsi	10	-2913.384585	0.03988	0.07112
3388	All	9	-7263.160147	0.07579	0.07579
3388	Tmi	10	-7253.334233	0.06844	0.29334
3388	Tsi	10	-7252.102158	0.06985	0.98376
3388	TmiTsi	10	-7261.857511	0.07034	0.10072
339	All	9	-3752.985478	0.08587	0.08587
339	Tmi	10	-3751.216941	0.08103	0.17974
339	Tsi	10	-3752.778588	0.08462	0.14777
339	TmiTsi	10	-3752.926484	0.08760	0.07724
3390	All	9	-4009.623742	0.12491	0.12491
3390	Tmi	10	-4001.931581	0.11275	2.07289
3390	Tsi	10	-4002.492590	0.11099	0.48656
3390	TmiTsi	10	-4009.601736	0.12342	0.13371
3391	All	9	-1395.611411	0.20040	0.20040
3391	Tmi	10	-1394.551476	0.21522	0.06612
3391	Tsi	10	-1395.610856	0.20019	0.21114
3391	TmiTsi	10	-1395.610670	0.19962	0.20396
3392	All	9	-1560.973076	0.22659	0.22659
3392	Tmi	10	-1560.968902	0.22792	0.18229
3392	Tsi	10	-1560.627651	0.21352	0.30924
3392	TmiTsi	10	-1559.748570	0.26889	0.13295
3393	All	9	-14546.992327	0.06503	0.06503
3393	Tmi	10	-14539.551988	0.06178	0.17859
3393	Tsi	10	-14545.019389	0.06364	0.14794
