cluster	length	speices	N	S	dN	dS	NdN	SdS	w	lnl
15757	2292	Cid	1722.1	569.9	0.009341	0.083767	16.0861361	47.7388133	0.1115	-5870.614414
15757	2292	Dre	1722.1	569.9	0.009082	0.221206	15.6401122	126.0652994	0.0411	-5870.614414
15757	2292	Ipu	1722.1	569.9	0.037344	0.785822	64.3101024	447.8399578	0.0475	-5870.614414
15757	2292	Tmi	1722.1	569.9	0.008469	0.035217	14.5844649	20.0701683	0.2405	-5870.614414
15757	2292	Tsi	1722.1	569.9	0.003049	0.024607	5.2506829	14.0235293	0.1239	-5870.614414
15758	1689	Cid	1287.4	401.6	0.006150	0.090949	7.91751	36.5251184	0.0676	-4389.516073
15758	1689	Dre	1287.4	401.6	0.014145	0.402652	18.210273	161.7050432	0.0351	-4389.516073
15758	1689	Ipu	1287.4	401.6	0.052061	0.755254	67.0233314	303.3100064	0.0689	-4389.516073
15758	1689	Tmi	1287.4	401.6	0.005416	0.036211	6.9725584	14.5423376	0.1496	-4389.516073
15758	1689	Tsi	1287.4	401.6	0.001541	0.015031	1.9838834	6.0364496	0.1025	-4389.516073
15759	2730	Cid	2027.6	702.4	0.006522	0.103777	13.2240072	72.8929648	0.0628	-7208.179561
15759	2730	Dre	2027.6	702.4	0.016968	0.253065	34.4043168	177.752856	0.0671	-7208.179561
15759	2730	Ipu	2027.6	702.4	0.054260	1.687472	110.017576	1185.2803328	0.0322	-7208.179561
15759	2730	Tmi	2027.6	702.4	0.004976	0.039377	10.0893376	27.6584048	0.1264	-7208.179561
15759	2730	Tsi	2027.6	702.4	0.004969	0.036575	10.0751444	25.69028	0.1359	-7208.179561
1576	600	Cid	429.2	170.8	0.010478	0.108670	4.4971576	18.560836	0.0964	-1869.107823
1576	600	Dre	429.2	170.8	0.041234	0.378241	17.6976328	64.6035628	0.1090	-1869.107823
1576	600	Ipu	429.2	170.8	0.086179	2.105674	36.9880268	359.6491192	0.0409	-1869.107823
1576	600	Tmi	429.2	170.8	0.002238	0.035171	0.9605496	6.0072068	0.0636	-1869.107823
1576	600	Tsi	429.2	170.8	0.011921	0.065832	5.1164932	11.2441056	0.1811	-1869.107823
15760	1278	Cid	948.0	330.0	0.006132	0.114456	5.813136	37.77048	0.0536	-3683.776166
15760	1278	Dre	948.0	330.0	0.036378	0.262158	34.486344	86.51214	0.1388	-3683.776166
15760	1278	Ipu	948.0	330.0	0.079404	1.125457	75.274992	371.40081	0.0706	-3683.776166
15760	1278	Tmi	948.0	330.0	0.005435	0.020639	5.15238	6.81087	0.2633	-3683.776166
15760	1278	Tsi	948.0	330.0	0.008668	0.053509	8.217264	17.65797	0.1620	-3683.776166
15761	1011	Cid	762.5	248.5	0.004649	0.166428	3.5448625	41.357358	0.0279	-2926.464899
15761	1011	Dre	762.5	248.5	0.029179	0.299231	22.2489875	74.3589035	0.0975	-2926.464899
15761	1011	Ipu	762.5	248.5	0.076101	1.117535	58.0270125	277.7074475	0.0681	-2926.464899
15761	1011	Tmi	762.5	248.5	0.000010	0.095243	0.007625	23.6678855	0.0001	-2926.464899
15761	1011	Tsi	762.5	248.5	0.000001	0.010850	0.0007625	2.696225	0.0001	-2926.464899
15765	294	Cid	211.7	82.3	0.030064	0.117105	6.3645488	9.6377415	0.2567	-1052.472369
15765	294	Dre	211.7	82.3	0.060336	0.177055	12.7731312	14.5716265	0.3408	-1052.472369
15765	294	Ipu	211.7	82.3	0.271040	0.877077	57.379168	72.1834371	0.3090	-1052.472369
15765	294	Tmi	211.7	82.3	0.008828	0.069155	1.8688876	5.6914565	0.1277	-1052.472369
15765	294	Tsi	211.7	82.3	0.010710	0.026482	2.267307	2.1794686	0.4044	-1052.472369
15766	2199	Cid	1641.8	557.2	0.023495	0.109719	38.574091	61.1354268	0.2141	-6689.349743
15766	2199	Dre	1641.8	557.2	0.023972	0.336481	39.3572296	187.4872132	0.0712	-6689.349743
15766	2199	Ipu	1641.8	557.2	0.113653	1.594203	186.5954954	888.2899116	0.0713	-6689.349743
15766	2199	Tmi	1641.8	557.2	0.008378	0.070991	13.7550004	39.5561852	0.1180	-6689.349743
15766	2199	Tsi	1641.8	557.2	0.005464	0.016846	8.9707952	9.3865912	0.3244	-6689.349743
15768	15768	Cid	3418.5	1138.5	0.023434	0.125442	80.109129	142.815717	0.1868	-15948.637337
15768	15768	Dre	3418.5	1138.5	0.055106	0.228721	188.379861	260.3988585	0.2409	-15948.637337
15768	15768	Ipu	3418.5	1138.5	0.253064	1.381874	865.099284	1573.263549	0.1831	-15948.637337
15768	15768	Tmi	3418.5	1138.5	0.022613	0.049236	77.3025405	56.055186	0.4593	-15948.637337
15768	15768	Tsi	3418.5	1138.5	0.012399	0.025921	42.3859815	29.5110585	0.4783	-15948.637337
15772	1929	Cid	1464.6	464.4	0.009019	0.096501	13.2092274	44.8150644	0.0935	-5410.888855
15772	1929	Dre	1464.6	464.4	0.027967	0.243674	40.9604682	113.1622056	0.1148	-5410.888855
15772	1929	Ipu	1464.6	464.4	0.099859	0.913742	146.2534914	424.3417848	0.1093	-5410.888855
15772	1929	Tmi	1464.6	464.4	0.009532	0.056706	13.9605672	26.3342664	0.1681	-5410.888855
15772	1929	Tsi	1464.6	464.4	0.005702	0.026532	8.3511492	12.3214608	0.2149	-5410.888855
15773	3192	Cid	2334.7	857.3	0.015947	0.107889	37.2314609	92.4932397	0.1478	-10178.858795
15773	3192	Dre	2334.7	857.3	0.039623	0.275887	92.5078181	236.5179251	0.1436	-10178.858795
15773	3192	Ipu	2334.7	857.3	0.163966	0.983652	382.8114202	843.2848596	0.1667	-10178.858795
15773	3192	Tmi	2334.7	857.3	0.012600	0.045646	29.41722	39.1323158	0.2760	-10178.858795
15773	3192	Tsi	2334.7	857.3	0.006916	0.041519	16.1467852	35.5942387	0.1666	-10178.858795
15775	1014	Cid	774.8	239.2	0.010664	0.128344	8.2624672	30.6998848	0.0831	-2935.957392
15775	1014	Dre	774.8	239.2	0.052855	0.562486	40.952054	134.5466512	0.0940	-2935.957392
15775	1014	Ipu	774.8	239.2	0.053275	0.958693	41.27747	229.3193656	0.0556	-2935.957392
15775	1014	Tmi	774.8	239.2	0.003101	0.029498	2.4026548	7.0559216	0.1051	-2935.957392
15775	1014	Tsi	774.8	239.2	0.004792	0.047586	3.7128416	11.3825712	0.1007	-2935.957392
15777	4212	Cid	3102.9	1109.1	0.024501	0.106722	76.0241529	118.3653702	0.2296	-13400.643426
15777	4212	Dre	3102.9	1109.1	0.042077	0.244000	130.5607233	270.6204	0.1724	-13400.643426
15777	4212	Ipu	3102.9	1109.1	0.170274	0.964996	528.3431946	1070.2770636	0.1765	-13400.643426
15777	4212	Tmi	3102.9	1109.1	0.017987	0.036799	55.8118623	40.8137709	0.4888	-13400.643426
15777	4212	Tsi	3102.9	1109.1	0.007817	0.034730	24.2553693	38.519043	0.2251	-13400.643426
15778	804	Cid	618.7	185.3	0.000009	0.088789	0.0055683	16.4526017	0.0001	-1878.161036
15778	804	Dre	618.7	185.3	0.003226	0.187299	1.9959262	34.7065047	0.0172	-1878.161036
15778	804	Ipu	618.7	185.3	0.037040	1.039761	22.916648	192.6677133	0.0356	-1878.161036
15778	804	Tmi	618.7	185.3	0.006626	0.041711	4.0995062	7.7290483	0.1588	-1878.161036
15778	804	Tsi	618.7	185.3	0.003312	0.038079	2.0491344	7.0560387	0.0870	-1878.161036
15779	270	Cid	196.0	74.0	0.000006	0.058716	0.001176	4.344984	0.0001	-610.914551
15779	270	Dre	196.0	74.0	0.005189	0.156335	1.017044	11.56879	0.0332	-610.914551
15779	270	Ipu	196.0	74.0	0.029844	0.500351	5.849424	37.025974	0.0596	-610.914551
15779	270	Tmi	196.0	74.0	0.000002	0.022500	0.000392	1.665	0.0001	-610.914551
15779	270	Tsi	196.0	74.0	0.005162	0.033448	1.011752	2.475152	0.1543	-610.914551
1578	546	Cid	405.3	140.7	0.000003	0.031322	0.0012159	4.4070054	0.0001	-1141.009363
1578	546	Dre	405.3	140.7	0.002481	0.115967	1.0055493	16.3165569	0.0214	-1141.009363
1578	546	Ipu	405.3	140.7	0.022715	0.616329	9.2063895	86.7174903	0.0369	-1141.009363
1578	546	Tmi	405.3	140.7	0.002476	0.056983	1.0035228	8.0175081	0.0435	-1141.009363
1578	546	Tsi	405.3	140.7	0.000002	0.020843	0.0008106	2.9326101	0.0001	-1141.009363
15783	1194	Cid	899.4	294.6	0.014415	0.136827	12.964851	40.3092342	0.1054	-3602.217083
15783	1194	Dre	899.4	294.6	0.028159	0.261942	25.3262046	77.1681132	0.1075	-3602.217083
15783	1194	Ipu	899.4	294.6	0.109412	1.427959	98.4051528	420.6767214	0.0766	-3602.217083
15783	1194	Tmi	899.4	294.6	0.012868	0.102984	11.5734792	30.3390864	0.1250	-3602.217083
15783	1194	Tsi	899.4	294.6	0.011100	0.014127	9.98334	4.1618142	0.7857	-3602.217083
15785	924	Cid	706.6	217.4	0.004959	0.363116	3.5040294	78.9414184	0.0137	-2822.707695
15785	924	Dre	706.6	217.4	0.032277	0.972461	22.8069282	211.4130214	0.0332	-2822.707695
15785	924	Ipu	706.6	217.4	0.061163	2.237242	43.2177758	486.3764108	0.0273	-2822.707695
15785	924	Tmi	706.6	217.4	0.016330	0.128366	11.538778	27.9067684	0.1272	-2822.707695
15785	924	Tsi	706.6	217.4	0.008818	0.036792	6.2307988	7.9985808	0.2397	-2822.707695
15786	996	Cid	740.6	255.4	0.022857	0.151266	16.9278942	38.6333364	0.1511	-3142.425663
15786	996	Dre	740.6	255.4	0.033436	0.353599	24.7627016	90.3091846	0.0946	-3142.425663
15786	996	Ipu	740.6	255.4	0.135373	0.963036	100.2572438	245.9593944	0.1406	-3142.425663
15786	996	Tmi	740.6	255.4	0.014751	0.050156	10.9245906	12.8098424	0.2941	-3142.425663
15786	996	Tsi	740.6	255.4	0.007756	0.036419	5.7440936	9.3014126	0.2130	-3142.425663
15787	1701	Cid	1289.0	412.0	0.028188	0.260734	36.334332	107.422408	0.1081	-5041.407233
15787	1701	Dre	1289.0	412.0	0.023530	0.440655	30.33017	181.54986	0.0534	-5041.407233
15787	1701	Ipu	1289.0	412.0	0.057653	1.140704	74.314717	469.970048	0.0505	-5041.407233
15787	1701	Tmi	1289.0	412.0	0.009118	0.067827	11.753102	27.944724	0.1344	-5041.407233
15787	1701	Tsi	1289.0	412.0	0.009537	0.005921	12.293193	2.439452	1.6107	-5041.407233
15789	1140	Cid	881.0	259.0	0.020757	0.169289	18.286917	43.845851	0.1226	-3849.852711
15789	1140	Dre	881.0	259.0	0.053206	0.309177	46.874486	80.076843	0.1721	-3849.852711
15789	1140	Ipu	881.0	259.0	0.213932	1.744560	188.474092	451.84104	0.1226	-3849.852711
15789	1140	Tmi	881.0	259.0	0.016250	0.032764	14.31625	8.485876	0.4960	-3849.852711
15789	1140	Tsi	881.0	259.0	0.019425	0.053121	17.113425	13.758339	0.3657	-3849.852711
1579	786	Cid	575.0	211.0	0.023155	0.149179	13.314125	31.476769	0.1552	-2401.928457
1579	786	Dre	575.0	211.0	0.030144	0.215656	17.3328	45.503416	0.1398	-2401.928457
1579	786	Ipu	575.0	211.0	0.114406	0.840920	65.78345	177.43412	0.1360	-2401.928457
1579	786	Tmi	575.0	211.0	0.007110	0.043430	4.08825	9.16373	0.1637	-2401.928457
1579	786	Tsi	575.0	211.0	0.011038	0.052882	6.34685	11.158102	0.2087	-2401.928457
15790	1410	Cid	1030.5	379.5	0.019689	0.110649	20.2895145	41.9912955	0.1779	-4138.789035
15790	1410	Dre	1030.5	379.5	0.022808	0.257013	23.503644	97.5364335	0.0887	-4138.789035
15790	1410	Ipu	1030.5	379.5	0.079772	0.664779	82.205046	252.2836305	0.1200	-4138.789035
15790	1410	Tmi	1030.5	379.5	0.011703	0.025813	12.0599415	9.7960335	0.4534	-4138.789035
15790	1410	Tsi	1030.5	379.5	0.001983	0.065986	2.0434815	25.041687	0.0301	-4138.789035
15792	2796	Cid	1953.7	842.3	0.019034	0.119727	37.1867258	100.8460521	0.1590	-8905.644114
15792	2796	Dre	1953.7	842.3	0.042595	0.267780	83.2178515	225.551094	0.1591	-8905.644114
15792	2796	Ipu	1953.7	842.3	0.122343	0.834523	239.0215191	702.9187229	0.1466	-8905.644114
15792	2796	Tmi	1953.7	842.3	0.018195	0.055043	35.5475715	46.3627189	0.3306	-8905.644114
15792	2796	Tsi	1953.7	842.3	0.007290	0.018503	14.242473	15.5850769	0.3940	-8905.644114
15793	501	Cid	368.4	132.6	0.012041	0.126054	4.4359044	16.7147604	0.0955	-1616.394623
15793	501	Dre	368.4	132.6	0.054439	0.328494	20.0553276	43.5583044	0.1657	-1616.394623
15793	501	Ipu	368.4	132.6	0.150370	1.168973	55.396308	155.0058198	0.1286	-1616.394623
15793	501	Tmi	368.4	132.6	0.013894	0.056969	5.1185496	7.5540894	0.2439	-1616.394623
15793	501	Tsi	368.4	132.6	0.008302	0.000008	3.0584568	0.0010608	999.0000	-1616.394623
15794	381	Cid	292.3	88.7	0.034071	0.031224	9.9589533	2.7695688	1.0912	-1230.255541
15794	381	Dre	292.3	88.7	0.063215	0.165068	18.4777445	14.6415316	0.3830	-1230.255541
15794	381	Ipu	292.3	88.7	0.140828	1.318470	41.1640244	116.948289	0.1068	-1230.255541
15794	381	Tmi	292.3	88.7	0.013186	0.050596	3.8542678	4.4878652	0.2606	-1230.255541
15794	381	Tsi	292.3	88.7	0.003948	0.058565	1.1540004	5.1947155	0.0674	-1230.255541
15797	702	Cid	517.5	184.5	0.005043	0.081301	2.6097525	15.0000345	0.0620	-1799.552384
15797	702	Dre	517.5	184.5	0.007472	0.287702	3.86676	53.081019	0.0260	-1799.552384
15797	702	Ipu	517.5	184.5	0.045779	1.207753	23.6906325	222.8304285	0.0379	-1799.552384
15797	702	Tmi	517.5	184.5	0.003949	0.081758	2.0436075	15.084351	0.0483	-1799.552384
15797	702	Tsi	517.5	184.5	0.001978	0.026333	1.023615	4.8584385	0.0751	-1799.552384
15798	1557	Cid	1148.5	408.5	0.003040	0.107906	3.49144	44.079601	0.0282	-3768.206573
15798	1557	Dre	1148.5	408.5	0.004067	0.142815	4.6709495	58.3399275	0.0285	-3768.206573
15798	1557	Ipu	1148.5	408.5	0.025276	0.751298	29.029486	306.905233	0.0336	-3768.206573
15798	1557	Tmi	1148.5	408.5	0.004516	0.036206	5.186626	14.790151	0.1247	-3768.206573
15798	1557	Tsi	1148.5	408.5	0.003447	0.031444	3.9588795	12.844874	0.1096	-3768.206573
15799	666	Cid	494.8	171.2	0.018096	0.061843	8.9539008	10.5875216	0.2926	-1863.093316
15799	666	Dre	494.8	171.2	0.027927	0.398537	13.8182796	68.2295344	0.0701	-1863.093316
15799	666	Ipu	494.8	171.2	0.048466	0.936416	23.9809768	160.3144192	0.0518	-1863.093316
15799	666	Tmi	494.8	171.2	0.004215	0.037308	2.085582	6.3871296	0.1130	-1863.093316
15799	666	Tsi	494.8	171.2	0.000001	0.010119	0.0004948	1.7323728	0.0001	-1863.093316
15802	1287	Cid	974.9	312.1	0.002254	0.087520	2.1974246	27.314992	0.0258	-3157.895459
15802	1287	Dre	974.9	312.1	0.006218	0.267156	6.0619282	83.3793876	0.0233	-3157.895459
15802	1287	Ipu	974.9	312.1	0.034665	2.251440	33.7949085	702.674424	0.0154	-3157.895459
15802	1287	Tmi	974.9	312.1	0.001063	0.039004	1.0363187	12.1731484	0.0273	-3157.895459
15802	1287	Tsi	974.9	312.1	0.002125	0.037153	2.0716625	11.5954513	0.0572	-3157.895459
15805	378	Cid	288.2	89.8	0.025527	0.068384	7.3568814	6.1408832	0.3733	-1242.532784
15805	378	Dre	288.2	89.8	0.041653	0.410504	12.0043946	36.8632592	0.1015	-1242.532784
15805	378	Ipu	288.2	89.8	0.136177	1.189680	39.2462114	106.833264	0.1145	-1242.532784
15805	378	Tmi	288.2	89.8	0.007756	0.081844	2.2352792	7.3495912	0.0948	-1242.532784
15805	378	Tsi	288.2	89.8	0.014015	0.000014	4.039123	0.0012572	999.0000	-1242.532784
15806	2346	Cid	1715.1	630.9	0.008804	0.065543	15.0997404	41.3510787	0.1343	-6706.049355
15806	2346	Dre	1715.1	630.9	0.023639	0.184367	40.5432489	116.3171403	0.1282	-6706.049355
15806	2346	Ipu	1715.1	630.9	0.117712	0.834005	201.8878512	526.1737545	0.1411	-6706.049355
15806	2346	Tmi	1715.1	630.9	0.008055	0.047678	13.8151305	30.0800502	0.1690	-6706.049355
15806	2346	Tsi	1715.1	630.9	0.007288	0.015581	12.4996488	9.8300529	0.4678	-6706.049355
15809	912	Cid	713.9	198.1	0.016131	0.157574	11.5159209	31.2154094	0.1024	-2907.317686
15809	912	Dre	713.9	198.1	0.040585	1.016164	28.9736315	201.3020884	0.0399	-2907.317686
15809	912	Ipu	713.9	198.1	0.091378	2.195758	65.2347542	434.9796598	0.0416	-2907.317686
15809	912	Tmi	713.9	198.1	0.011028	0.100092	7.8728892	19.8282252	0.1102	-2907.317686
15809	912	Tsi	713.9	198.1	0.006721	0.000007	4.7981219	0.0013867	998.9376	-2907.317686
1581	882	Cid	678.6	203.4	0.008909	0.117990	6.0456474	23.999166	0.0755	-2960.425409
1581	882	Dre	678.6	203.4	0.029631	0.630831	20.1075966	128.3110254	0.0470	-2960.425409
1581	882	Ipu	678.6	203.4	0.192224	1.408854	130.4432064	286.5609036	0.1364	-2960.425409
1581	882	Tmi	678.6	203.4	0.024578	0.060481	16.6786308	12.3018354	0.4064	-2960.425409
1581	882	Tsi	678.6	203.4	0.014932	0.023270	10.1328552	4.733118	0.6417	-2960.425409
15812	1725	Cid	1270.7	454.3	0.008790	0.097884	11.169453	44.4687012	0.0898	-4867.742302
15812	1725	Dre	1270.7	454.3	0.016436	0.263490	20.8852252	119.703507	0.0624	-4867.742302
15812	1725	Ipu	1270.7	454.3	0.072560	1.031030	92.201992	468.396929	0.0704	-4867.742302
15812	1725	Tmi	1270.7	454.3	0.010353	0.044976	13.1555571	20.4325968	0.2302	-4867.742302
15812	1725	Tsi	1270.7	454.3	0.008352	0.048614	10.6128864	22.0853402	0.1718	-4867.742302
15813	999	Cid	688.7	310.3	0.021474	0.142557	14.7891438	44.2354371	0.1506	-3283.346505
15813	999	Dre	688.7	310.3	0.042848	0.313777	29.5094176	97.3650031	0.1366	-3283.346505
15813	999	Ipu	688.7	310.3	0.119058	0.668050	81.9952446	207.295915	0.1782	-3283.346505
15813	999	Tmi	688.7	310.3	0.024857	0.081634	17.1190159	25.3310302	0.3045	-3283.346505
15813	999	Tsi	688.7	310.3	0.006937	0.059366	4.7775119	18.4212698	0.1168	-3283.346505
15815	1659	Cid	1240.4	418.6	0.014179	0.116738	17.5876316	48.8665268	0.1215	-4720.445180
15815	1659	Dre	1240.4	418.6	0.024902	0.228111	30.8884408	95.4872646	0.1092	-4720.445180
15815	1659	Ipu	1240.4	418.6	0.082123	0.801815	101.8653692	335.639759	0.1024	-4720.445180
15815	1659	Tmi	1240.4	418.6	0.012632	0.038022	15.6687328	15.9160092	0.3322	-4720.445180
15815	1659	Tsi	1240.4	418.6	0.003279	0.033059	4.0672716	13.8384974	0.0992	-4720.445180
15816	1293	Cid	964.1	328.9	0.006341	0.143773	6.1133581	47.2869397	0.0441	-3282.090747
15816	1293	Dre	964.1	328.9	0.029802	0.258953	28.7321082	85.1696417	0.1151	-3282.090747
15816	1293	Ipu	964.1	328.9	0.023027	0.877481	22.2003307	288.6035009	0.0262	-3282.090747
15816	1293	Tmi	964.1	328.9	0.002076	0.075207	2.0014716	24.7355823	0.0276	-3282.090747
15816	1293	Tsi	964.1	328.9	0.001037	0.032550	0.9997717	10.705695	0.0319	-3282.090747
15818	2238	Cid	1659.3	578.7	0.023363	0.123880	38.7662259	71.689356	0.1886	-7749.859783
15818	2238	Dre	1659.3	578.7	0.060184	0.247098	99.8633112	142.9956126	0.2436	-7749.859783
15818	2238	Ipu	1659.3	578.7	0.190929	0.920176	316.8084897	532.5058512	0.2075	-7749.859783
15818	2238	Tmi	1659.3	578.7	0.020762	0.057338	34.4503866	33.1815006	0.3621	-7749.859783
15818	2238	Tsi	1659.3	578.7	0.019244	0.043514	31.9315692	25.1815518	0.4422	-7749.859783
15819	2184	Cid	1600.2	583.8	0.011006	0.111558	17.6118012	65.1275604	0.0987	-6408.258347
15819	2184	Dre	1600.2	583.8	0.034970	0.225073	55.958994	131.3976174	0.1554	-6408.258347
15819	2184	Ipu	1600.2	583.8	0.086800	1.063761	138.89736	621.0236718	0.0816	-6408.258347
15819	2184	Tmi	1600.2	583.8	0.011957	0.052962	19.1335914	30.9192156	0.2258	-6408.258347
15819	2184	Tsi	1600.2	583.8	0.010132	0.028550	16.2132264	16.66749	0.3549	-6408.258347
1582	846	Cid	611.2	234.8	0.036233	0.098983	22.1456096	23.2412084	0.3661	-3051.342103
1582	846	Dre	611.2	234.8	0.051501	0.356287	31.4774112	83.6561876	0.1445	-3051.342103
1582	846	Ipu	611.2	234.8	0.194545	1.015844	118.905904	238.5201712	0.1915	-3051.342103
1582	846	Tmi	611.2	234.8	0.030081	0.106106	18.3855072	24.9136888	0.2835	-3051.342103
1582	846	Tsi	611.2	234.8	0.025237	0.017222	15.4248544	4.0437256	1.4654	-3051.342103
15820	834	Cid	634.7	199.3	0.003177	0.097268	2.0164419	19.3855124	0.0327	-1859.394593
15820	834	Dre	634.7	199.3	0.001592	0.242930	1.0104424	48.415949	0.0066	-1859.394593
15820	834	Ipu	634.7	199.3	0.011212	0.889677	7.1162564	177.3126261	0.0126	-1859.394593
15820	834	Tmi	634.7	199.3	0.003167	0.020990	2.0100949	4.183307	0.1509	-1859.394593
15820	834	Tsi	634.7	199.3	0.000006	0.055787	0.0038082	11.1183491	0.0001	-1859.394593
15822	1554	Cid	1168.9	385.1	0.016274	0.133069	19.0226786	51.2448719	0.1223	-4698.262636
15822	1554	Dre	1168.9	385.1	0.028947	0.297983	33.8361483	114.7532533	0.0971	-4698.262636
15822	1554	Ipu	1168.9	385.1	0.091874	1.368361	107.3915186	526.9558211	0.0671	-4698.262636
15822	1554	Tmi	1168.9	385.1	0.013096	0.077445	15.3079144	29.8240695	0.1691	-4698.262636
15822	1554	Tsi	1168.9	385.1	0.005616	0.048468	6.5645424	18.6650268	0.1159	-4698.262636
15823	3834	Cid	2763.0	1071.0	0.032330	0.118542	89.32779	126.958482	0.2727	-13868.673626
15823	3834	Dre	2763.0	1071.0	0.061992	0.253672	171.283896	271.682712	0.2444	-13868.673626
15823	3834	Ipu	2763.0	1071.0	0.271978	1.132059	751.475214	1212.435189	0.2403	-13868.673626
15823	3834	Tmi	2763.0	1071.0	0.021914	0.070801	60.548382	75.827871	0.3095	-13868.673626
15823	3834	Tsi	2763.0	1071.0	0.014269	0.027105	39.425247	29.029455	0.5264	-13868.673626
15825	783	Cid	572.6	210.4	0.021310	0.141815	12.202106	29.837876	0.1503	-2142.324668
15825	783	Dre	572.6	210.4	0.013310	0.248120	7.621306	52.204448	0.0536	-2142.324668
15825	783	Ipu	572.6	210.4	0.070467	0.847055	40.3494042	178.220372	0.0832	-2142.324668
15825	783	Tmi	572.6	210.4	0.012500	0.007505	7.1575	1.579052	1.6656	-2142.324668
15825	783	Tsi	572.6	210.4	0.005310	0.048468	3.040506	10.1976672	0.1096	-2142.324668
15826	873	Cid	640.9	232.1	0.008913	0.168521	5.7123417	39.1137241	0.0529	-2385.434892
15826	873	Dre	640.9	232.1	0.018523	0.310535	11.8713907	72.0751735	0.0596	-2385.434892
15826	873	Ipu	640.9	232.1	0.046091	1.188744	29.5397219	275.9074824	0.0388	-2385.434892
15826	873	Tmi	640.9	232.1	0.004699	0.023986	3.0115891	5.5671506	0.1959	-2385.434892
15826	873	Tsi	640.9	232.1	0.000004	0.041026	0.0025636	9.5221346	0.0001	-2385.434892
15827	831	Cid	643.4	187.6	0.016094	0.161348	10.3548796	30.2688848	0.0997	-2292.275034
15827	831	Dre	643.4	187.6	0.018619	0.316049	11.9794646	59.2907924	0.0589	-2292.275034
15827	831	Ipu	643.4	187.6	0.060741	0.902438	39.0807594	169.2973688	0.0673	-2292.275034
15827	831	Tmi	643.4	187.6	0.008283	0.098083	5.3292822	18.4003708	0.0844	-2292.275034
15827	831	Tsi	643.4	187.6	0.002880	0.047785	1.852992	8.964466	0.0603	-2292.275034
15829	555	Cid	426.2	128.8	0.002394	0.090397	1.0203228	11.6431336	0.0265	-1387.810562
15829	555	Dre	426.2	128.8	0.000032	0.324080	0.0136384	41.741504	0.0001	-1387.810562
15829	555	Ipu	426.2	128.8	0.072158	1.969730	30.7537396	253.701224	0.0366	-1387.810562
15829	555	Tmi	426.2	128.8	0.002414	0.083878	1.0288468	10.8034864	0.0288	-1387.810562
15829	555	Tsi	426.2	128.8	0.002395	0.033283	1.020749	4.2868504	0.0720	-1387.810562
1583	891	Cid	672.3	218.7	0.029623	0.083710	19.9155429	18.307377	0.3539	-3094.326632
1583	891	Dre	672.3	218.7	0.080125	0.232732	53.8680375	50.8984884	0.3443	-3094.326632
1583	891	Ipu	672.3	218.7	0.212146	1.190418	142.6257558	260.3444166	0.1782	-3094.326632
1583	891	Tmi	672.3	218.7	0.019779	0.046748	13.2974217	10.2237876	0.4231	-3094.326632
1583	891	Tsi	672.3	218.7	0.007818	0.042657	5.2560414	9.3290859	0.1833	-3094.326632
15830	1080	Cid	799.2	280.8	0.014729	0.104688	11.7714168	29.3963904	0.1407	-3184.666947
15830	1080	Dre	799.2	280.8	0.018701	0.270050	14.9458392	75.83004	0.0692	-3184.666947
15830	1080	Ipu	799.2	280.8	0.094946	0.963980	75.8808432	270.685584	0.0985	-3184.666947
15830	1080	Tmi	799.2	280.8	0.015745	0.069640	12.583404	19.554912	0.2261	-3184.666947
15830	1080	Tsi	799.2	280.8	0.004867	0.071853	3.8897064	20.1763224	0.0677	-3184.666947
15832	429	Cid	304.6	124.4	0.006239	0.160220	1.9003994	19.931368	0.0389	-1174.360489
15832	429	Dre	304.6	124.4	0.027437	0.245419	8.3573102	30.5301236	0.1118	-1174.360489
15832	429	Ipu	304.6	124.4	0.041559	1.458625	12.6588714	181.45295	0.0285	-1174.360489
15832	429	Tmi	304.6	124.4	0.003269	0.088961	0.9957374	11.0667484	0.0368	-1174.360489
15832	429	Tsi	304.6	124.4	0.000000	0.000005	0	0.000622	0.0001	-1174.360489
15833	2181	Cid	1642.7	538.3	0.013579	0.157617	22.3062233	84.8452311	0.0862	-6189.376175
15833	2181	Dre	1642.7	538.3	0.022606	0.287726	37.1348762	154.8829058	0.0786	-6189.376175
